time,bat,temp,DO,Q 
1462477440,+3.47,+13.462, +7.274,+0.985
1462478340,+3.47,+13.637, +7.333,+0.986
1462479240,+3.47,+13.777, +7.382,+0.986
1462480140,+3.47,+13.908, +7.411,+0.985
1462481040,+3.47,+14.056, +7.462,+0.985
1462481940,+3.47,+14.212, +7.495,+0.986
1462482840,+3.47,+14.342, +7.574,+0.984
1462483740,+3.47,+14.472, +7.613,+0.985
1462484640,+3.47,+14.585, +7.665,+0.985
1462485540,+3.47,+14.706, +7.680,+0.985
1462486440,+3.47,+14.818, +7.750,+0.986
1462487340,+3.47,+14.913, +7.776,+0.985
1462488240,+3.47,+14.991, +7.798,+0.985
1462489140,+3.47,+15.085, +7.835,+0.986
1462490040,+3.48,+15.163, +7.844,+0.984
1462490940,+3.48,+15.232, +7.860,+0.985
1462491840,+3.47,+15.300, +7.855,+0.984
1462492740,+3.48,+15.343, +7.893,+0.985
1462493640,+3.48,+15.378, +7.923,+0.985
1462494540,+3.48,+15.404, +7.936,+0.985
1462495440,+3.48,+15.438, +7.918,+0.985
1462496340,+3.48,+15.438, +7.896,+0.985
1462497240,+3.48,+15.472, +7.886,+0.984
1462498140,+3.48,+15.438, +7.874,+0.984
1462499040,+3.48,+15.446, +7.864,+0.985
1462499940,+3.48,+15.421, +7.819,+0.985
1462500840,+3.48,+15.404, +7.799,+0.985
1462501740,+3.48,+15.369, +7.787,+0.985
1462502640,+3.48,+15.386, +7.725,+0.984
1462503540,+3.48,+15.326, +7.698,+0.984
1462504440,+3.48,+15.309, +7.709,+0.986
1462505340,+3.48,+15.266, +7.621,+0.984
1462506240,+3.48,+15.214, +7.579,+0.985
1462507140,+3.48,+15.197, +7.526,+0.985
1462508040,+3.48,+15.163, +7.457,+0.984
1462508940,+3.48,+15.154, +7.409,+0.986
1462509840,+3.48,+15.111, +7.323,+0.985
1462510740,+3.48,+15.085, +7.255,+0.985
1462511640,+3.48,+15.025, +7.201,+0.985
1462512540,+3.48,+15.042, +7.111,+0.985
1462513440,+3.48,+14.991, +7.025,+0.985
1462514340,+3.48,+14.947, +6.968,+0.985
1462515240,+3.48,+14.922, +6.894,+0.986
1462516140,+3.48,+14.861, +6.826,+0.985
1462517040,+3.48,+14.853, +6.743,+0.985
1462517940,+3.48,+14.818, +6.673,+0.985
1462518840,+3.48,+14.784, +6.611,+0.986
1462519740,+3.48,+14.723, +6.537,+0.985
1462520640,+3.48,+14.714, +6.465,+0.985
1462521540,+3.48,+14.671, +6.403,+0.985
1462522440,+3.48,+14.645, +6.348,+0.986
1462523340,+3.48,+14.602, +6.329,+0.987
1462524240,+3.48,+14.567, +6.274,+0.986
1462525140,+3.48,+14.533, +6.240,+0.986
1462526040,+3.48,+14.515, +6.208,+0.986
1462526940,+3.48,+14.472, +6.177,+0.986
1462527840,+3.48,+14.446, +6.147,+0.987
1462528740,+3.48,+14.386, +6.126,+0.987
1462529640,+3.48,+14.316, +6.077,+0.986
1462530540,+3.48,+14.325, +6.028,+0.986
1462531440,+3.48,+14.299, +5.982,+0.986
1462532340,+3.48,+14.238, +5.947,+0.986
1462533240,+3.48,+14.203, +5.898,+0.986
1462534140,+3.48,+14.186, +5.870,+0.986
1462535040,+3.48,+14.160, +5.821,+0.986
1462535940,+3.48,+14.099, +5.794,+0.987
1462536840,+3.48,+14.090, +5.754,+0.987
1462537740,+3.48,+14.064, +5.706,+0.986
1462538640,+3.48,+14.056, +5.663,+0.987
1462539540,+3.48,+14.056, +5.643,+0.987
1462540440,+3.48,+14.064, +5.607,+0.987
1462541340,+3.48,+14.082, +5.566,+0.987
1462542240,+3.48,+14.090, +5.575,+0.987
1462543140,+3.48,+14.134, +5.543,+0.987
1462544040,+3.48,+14.125, +5.536,+0.987
1462544940,+3.48,+14.134, +5.552,+0.987
1462545840,+3.48,+14.221, +5.561,+0.987
1462546740,+3.48,+14.307, +5.583,+0.987
1462547640,+3.48,+14.351, +5.595,+0.987
1462548540,+3.48,+14.438, +5.593,+0.987
1462549440,+3.48,+14.490, +5.612,+0.987
1462550340,+3.48,+14.611, +5.624,+0.987
1462551240,+3.48,+14.637, +5.648,+0.987
1462552140,+3.48,+14.723, +5.676,+0.986
1462553040,+3.48,+14.853, +5.727,+0.987
1462553940,+3.48,+14.982, +5.737,+0.986
1462554840,+3.48,+15.085, +5.786,+0.986
1462555740,+3.48,+15.180, +5.852,+0.986
1462556640,+3.48,+15.309, +5.891,+0.987
1462557540,+3.48,+15.429, +5.924,+0.986
1462558440,+3.48,+15.567, +5.972,+0.986
1462559340,+3.48,+15.652, +6.017,+0.986
1462560240,+3.48,+15.781, +6.084,+0.986
1462561140,+3.48,+15.935, +6.091,+0.986
1462562040,+3.48,+16.029, +6.109,+0.986
1462562940,+3.48,+16.165, +6.190,+0.986
1462563840,+3.48,+16.285, +6.267,+0.986
1462564740,+3.48,+16.387, +6.326,+0.985
1462565640,+3.48,+16.489, +6.380,+0.985
1462566540,+3.48,+16.549, +6.390,+0.985
1462567440,+3.48,+16.583, +6.485,+0.985
1462568340,+3.48,+16.643, +6.607,+0.986
1462569240,+3.48,+16.719, +6.649,+0.984
1462570140,+3.48,+16.736, +6.728,+0.985
1462571040,+3.49,+16.796, +6.725,+0.984
1462571940,+3.49,+16.804, +6.751,+0.984
1462572840,+3.49,+16.787, +6.818,+0.985
1462573740,+3.49,+16.787, +6.849,+0.984
1462574640,+3.49,+16.787, +6.833,+0.985
1462575540,+3.49,+16.711, +6.849,+0.984
1462576440,+3.49,+16.753, +6.945,+0.986
1462577340,+3.49,+16.745, +6.965,+0.985
1462578240,+3.49,+16.728, +6.995,+0.985
1462579140,+3.49,+16.668, +7.034,+0.985
1462580040,+3.49,+16.660, +7.067,+0.985
1462580940,+3.49,+16.609, +7.105,+0.985
1462581840,+3.49,+16.566, +7.081,+0.984
1462582740,+3.49,+16.489, +7.089,+0.985
1462583640,+3.49,+16.421, +7.042,+0.985
1462584540,+3.49,+16.353, +7.028,+0.984
1462585440,+3.49,+16.310, +7.008,+0.985
1462586340,+3.49,+16.225, +6.987,+0.985
1462587240,+3.49,+16.174, +6.953,+0.984
1462588140,+3.49,+16.089, +6.898,+0.984
1462589040,+3.49,+16.037, +6.898,+0.986
1462589940,+3.49,+15.969, +6.845,+0.985
1462590840,+3.49,+15.918, +6.778,+0.985
1462591740,+3.49,+15.824, +6.746,+0.985
1462592640,+3.49,+15.764, +6.695,+0.985
1462593540,+3.49,+15.712, +6.635,+0.985
1462594440,+3.49,+15.652, +6.566,+0.984
1462595340,+3.49,+15.584, +6.508,+0.985
1462596240,+3.49,+15.532, +6.419,+0.985
1462597140,+3.49,+15.472, +6.410,+0.986
1462598040,+3.49,+15.395, +6.402,+0.985
1462598940,+3.49,+15.318, +6.363,+0.986
1462599840,+3.49,+15.240, +6.315,+0.986
1462600740,+3.49,+15.154, +6.249,+0.985
1462601640,+3.49,+15.094, +6.193,+0.985
1462602540,+3.49,+15.016, +6.171,+0.985
1462603440,+3.49,+14.947, +6.103,+0.986
1462604340,+3.49,+14.853, +6.031,+0.985
1462605240,+3.49,+14.801, +5.991,+0.986
1462606140,+3.49,+14.723, +5.919,+0.986
1462607040,+3.48,+14.637, +5.903,+0.986
1462607940,+3.49,+14.559, +5.868,+0.986
1462608840,+3.48,+14.481, +5.840,+0.986
1462609740,+3.49,+14.412, +5.805,+0.987
1462610640,+3.48,+14.325, +5.766,+0.986
1462611540,+3.48,+14.238, +5.718,+0.986
1462612440,+3.48,+14.151, +5.694,+0.986
1462613340,+3.48,+14.090, +5.623,+0.986
1462614240,+3.48,+13.995, +5.590,+0.987
1462615140,+3.48,+13.925, +5.558,+0.986
1462616040,+3.48,+13.838, +5.553,+0.987
1462616940,+3.48,+13.786, +5.495,+0.987
1462617840,+3.48,+13.672, +5.473,+0.987
1462618740,+3.48,+13.585, +5.428,+0.987
1462619640,+3.48,+13.497, +5.425,+0.987
1462620540,+3.48,+13.462, +5.394,+0.987
1462621440,+3.48,+13.357, +5.376,+0.988
1462622340,+3.48,+13.278, +5.357,+0.987
1462623240,+3.48,+13.191, +5.343,+0.987
1462624140,+3.48,+13.164, +5.303,+0.987
1462625040,+3.48,+13.111, +5.305,+0.987
1462625940,+3.48,+13.068, +5.294,+0.987
1462626840,+3.48,+13.041, +5.278,+0.987
1462627740,+3.48,+13.024, +5.286,+0.987
1462628640,+3.48,+12.997, +5.313,+0.987
1462629540,+3.48,+12.980, +5.316,+0.987
1462630440,+3.48,+12.971, +5.325,+0.988
1462631340,+3.48,+12.953, +5.335,+0.988
1462632240,+3.48,+12.962, +5.349,+0.987
1462633140,+3.48,+12.997, +5.367,+0.988
1462634040,+3.48,+13.015, +5.384,+0.987
1462634940,+3.48,+13.059, +5.414,+0.987
1462635840,+3.48,+13.103, +5.419,+0.987
1462636740,+3.48,+13.155, +5.482,+0.987
1462637640,+3.48,+13.182, +5.575,+0.987
1462638540,+3.48,+13.226, +5.649,+0.987
1462639440,+3.48,+13.313, +5.704,+0.987
1462640340,+3.48,+13.375, +5.779,+0.987
1462641240,+3.48,+13.410, +5.846,+0.986
1462642140,+3.48,+13.480, +5.885,+0.986
1462643040,+3.48,+13.559, +5.924,+0.987
1462643940,+3.48,+13.655, +5.914,+0.986
1462644840,+3.48,+13.733, +5.977,+0.987
1462645740,+3.48,+13.803, +6.026,+0.987
1462646640,+3.48,+13.899, +6.089,+0.986
1462647540,+3.48,+13.960, +6.141,+0.987
1462648440,+3.48,+14.021, +6.195,+0.986
1462649340,+3.48,+14.056, +6.281,+0.986
1462650240,+3.48,+14.143, +6.345,+0.986
1462651140,+3.47,+14.195, +6.426,+0.986
1462652040,+3.48,+14.351, +6.475,+0.986
1462652940,+3.47,+14.438, +6.508,+0.986
1462653840,+3.48,+14.498, +6.505,+0.986
1462654740,+3.48,+14.559, +6.570,+0.986
1462655640,+3.48,+14.619, +6.613,+0.985
1462656540,+3.48,+14.680, +6.705,+0.986
1462657440,+3.48,+14.775, +6.738,+0.986
1462658340,+3.48,+14.878, +6.814,+0.986
1462659240,+3.48,+14.939, +6.852,+0.986
1462660140,+3.48,+15.008, +6.910,+0.985
1462661040,+3.48,+14.991, +6.928,+0.985
1462661940,+3.48,+14.982, +6.961,+0.984
1462662840,+3.48,+14.991, +7.005,+0.986
1462663740,+3.48,+14.991, +7.013,+0.984
1462664640,+3.48,+15.016, +7.030,+0.985
1462665540,+3.48,+15.016, +7.064,+0.985
1462666440,+3.48,+15.034, +7.093,+0.985
1462667340,+3.48,+15.025, +7.141,+0.985
1462668240,+3.48,+14.991, +7.171,+0.985
1462669140,+3.48,+14.973, +7.181,+0.985
1462670040,+3.48,+14.939, +7.216,+0.985
1462670940,+3.48,+14.930, +7.230,+0.985
1462671840,+3.48,+14.878, +7.223,+0.985
1462672740,+3.48,+14.827, +7.210,+0.984
1462673640,+3.48,+14.775, +7.212,+0.985
1462674540,+3.48,+14.714, +7.181,+0.984
1462675440,+3.48,+14.654, +7.177,+0.985
1462676340,+3.48,+14.576, +7.162,+0.985
1462677240,+3.48,+14.533, +7.169,+0.985
1462678140,+3.48,+14.472, +7.129,+0.984
1462679040,+3.48,+14.403, +7.104,+0.985
1462679940,+3.48,+14.334, +7.066,+0.985
1462680840,+3.48,+14.281, +7.024,+0.985
1462681740,+3.48,+14.212, +6.986,+0.985
1462682640,+3.48,+14.134, +6.967,+0.985
1462683540,+3.48,+14.090, +6.939,+0.985
1462684440,+3.48,+14.003, +6.910,+0.986
1462685340,+3.48,+13.969, +6.828,+0.985
1462686240,+3.48,+13.864, +6.819,+0.985
1462687140,+3.48,+13.829, +6.770,+0.985
1462688040,+3.48,+13.751, +6.716,+0.985
1462688940,+3.48,+13.681, +6.672,+0.985
1462689840,+3.48,+13.637, +6.637,+0.986
1462690740,+3.48,+13.559, +6.589,+0.986
1462691640,+3.48,+13.471, +6.535,+0.986
1462692540,+3.47,+13.410, +6.489,+0.986
1462693440,+3.48,+13.366, +6.419,+0.986
1462694340,+3.48,+13.287, +6.394,+0.985
1462695240,+3.48,+13.217, +6.363,+0.986
1462696140,+3.48,+13.138, +6.335,+0.986
1462697040,+3.48,+13.076, +6.294,+0.986
1462697940,+3.48,+12.988, +6.265,+0.987
1462698840,+3.48,+12.936, +6.217,+0.987
1462699740,+3.48,+12.856, +6.178,+0.986
1462700640,+3.48,+12.786, +6.148,+0.986
1462701540,+3.48,+12.715, +6.114,+0.986
1462702440,+3.48,+12.636, +6.094,+0.986
1462703340,+3.48,+12.556, +6.087,+0.987
1462704240,+3.48,+12.494, +6.034,+0.987
1462705140,+3.48,+12.414, +6.004,+0.987
1462706040,+3.47,+12.326, +5.981,+0.987
1462706940,+3.47,+12.255, +5.956,+0.987
1462707840,+3.47,+12.219, +5.922,+0.987
1462708740,+3.47,+12.148, +5.904,+0.987
1462709640,+3.47,+12.104, +5.881,+0.987
1462710540,+3.47,+12.059, +5.855,+0.987
1462711440,+3.47,+12.024, +5.856,+0.987
1462712340,+3.47,+12.006, +5.833,+0.987
1462713240,+3.47,+11.943, +5.822,+0.987
1462714140,+3.47,+11.926, +5.825,+0.987
1462715040,+3.47,+11.926, +5.826,+0.987
1462715940,+3.47,+11.926, +5.829,+0.987
1462716840,+3.47,+11.934, +5.825,+0.988
1462717740,+3.47,+11.952, +5.811,+0.988
1462718640,+3.47,+11.979, +5.805,+0.987
1462719540,+3.47,+11.988, +5.804,+0.986
1462720440,+3.47,+12.032, +5.848,+0.987
1462721340,+3.47,+12.077, +5.863,+0.988
1462722240,+3.47,+12.139, +5.827,+0.988
1462723140,+3.47,+12.201, +5.886,+0.987
1462724040,+3.47,+12.255, +5.917,+0.987
1462724940,+3.47,+12.317, +5.953,+0.988
1462725840,+3.47,+12.379, +5.969,+0.987
1462726740,+3.47,+12.468, +5.976,+0.986
1462727640,+3.47,+12.574, +6.022,+0.986
1462728540,+3.47,+12.618, +6.061,+0.987
1462729440,+3.47,+12.742, +6.113,+0.987
1462730340,+3.47,+12.812, +6.165,+0.986
1462731240,+3.47,+12.918, +6.206,+0.986
1462732140,+3.47,+13.032, +6.271,+0.986
1462733040,+3.47,+13.155, +6.334,+0.986
1462733940,+3.47,+13.261, +6.397,+0.986
1462734840,+3.47,+13.375, +6.474,+0.987
1462735740,+3.47,+13.480, +6.539,+0.986
1462736640,+3.47,+13.567, +6.580,+0.986
1462737540,+3.47,+13.646, +6.638,+0.986
1462738440,+3.47,+13.777, +6.713,+0.986
1462739340,+3.47,+13.890, +6.722,+0.986
1462740240,+3.47,+14.003, +6.781,+0.985
1462741140,+3.47,+14.082, +6.846,+0.985
1462742040,+3.47,+14.169, +6.906,+0.985
1462742940,+3.47,+14.273, +6.957,+0.985
1462743840,+3.47,+14.342, +6.983,+0.985
1462744740,+3.47,+14.455, +7.017,+0.985
1462745640,+3.47,+14.515, +7.083,+0.984
1462746540,+3.47,+14.593, +7.206,+0.985
1458327900,+3.50,+19.419, +8.038,+0.990
1458328800,+3.50,+19.411, +8.054,+0.990
1458329700,+3.50,+19.402, +8.046,+0.989
1458330600,+3.50,+19.394, +8.079,+0.991
1458331500,+3.50,+19.427, +8.072,+0.990
1458332400,+3.51,+19.335, +8.103,+0.990
1458333300,+3.50,+19.318, +8.102,+0.990
1458334200,+3.50,+19.318, +8.106,+0.990
1458335100,+3.50,+19.318, +8.112,+0.990
1458336000,+3.51,+19.318, +8.117,+0.990
1458336900,+3.50,+19.234, +8.157,+0.990
1458337800,+3.50,+19.260, +8.130,+0.989
1458338700,+3.50,+19.285, +8.135,+0.989
1458339600,+3.50,+19.218, +8.172,+0.990
1458340500,+3.50,+19.142, +8.185,+0.989
1458341400,+3.50,+19.108, +8.193,+0.989
1458342300,+3.50,+19.075, +8.210,+0.991
1458343200,+3.50,+19.008, +8.203,+0.989
1458344100,+3.50,+18.966, +8.250,+0.991
1458345000,+3.50,+18.856, +8.247,+0.990
1458345900,+3.50,+18.823, +8.263,+0.990
1458346800,+3.50,+18.764, +8.267,+0.990
1458347700,+3.50,+18.697, +8.284,+0.990
1458348600,+3.50,+18.621, +8.283,+0.988
1458349500,+3.50,+18.587, +8.317,+0.991
1458350400,+3.50,+18.520, +8.296,+0.989
1458351300,+3.50,+18.470, +8.304,+0.990
1458352200,+3.50,+18.470, +8.320,+0.990
1458353100,+3.50,+18.436, +8.305,+0.989
1458354000,+3.50,+18.394, +8.316,+0.989
1458354900,+3.50,+18.411, +8.314,+0.988
1458355800,+3.50,+18.402, +8.356,+0.990
1458356700,+3.50,+18.402, +8.337,+0.990
1458357600,+3.50,+18.385, +8.351,+0.989
1458358500,+3.50,+18.385, +8.357,+0.990
1458359400,+3.50,+18.402, +8.375,+0.990
1458360300,+3.50,+18.377, +8.373,+0.989
1458361200,+3.50,+18.360, +8.373,+0.990
1458362100,+3.50,+18.385, +8.382,+0.989
1458363000,+3.50,+18.385, +8.392,+0.989
1458363900,+3.50,+18.419, +8.397,+0.990
1458364800,+3.50,+18.402, +8.420,+0.990
1458365700,+3.50,+18.402, +8.393,+0.989
1458366600,+3.50,+18.402, +8.402,+0.990
1458367500,+3.50,+18.411, +8.415,+0.990
1458368400,+3.50,+18.419, +8.421,+0.989
1458369300,+3.50,+18.436, +8.422,+0.989
1458370200,+3.50,+18.385, +8.421,+0.990
1458371100,+3.50,+18.411, +8.399,+0.988
1458372000,+3.50,+18.411, +8.441,+0.990
1458372900,+3.50,+18.427, +8.434,+0.989
1458373800,+3.50,+18.436, +8.447,+0.990
1458374700,+3.50,+18.402, +8.431,+0.989
1458375600,+3.50,+18.411, +8.448,+0.990
1458376500,+3.50,+18.411, +8.447,+0.990
1458377400,+3.50,+18.444, +8.444,+0.989
1458378300,+3.50,+18.419, +8.444,+0.990
1458379200,+3.50,+18.427, +8.437,+0.990
1458380100,+3.50,+18.419, +8.442,+0.989
1458381000,+3.50,+18.419, +8.458,+0.989
1458381900,+3.50,+18.444, +8.449,+0.989
1458382800,+3.50,+18.427, +8.441,+0.989
1458383700,+3.50,+18.453, +8.439,+0.989
1458384600,+3.50,+18.444, +8.441,+0.989
1458385500,+3.50,+18.453, +8.440,+0.989
1458386400,+3.50,+18.427, +8.451,+0.990
1458387300,+3.50,+18.444, +8.418,+0.988
1458388200,+3.50,+18.427, +8.435,+0.989
1458389100,+3.50,+18.461, +8.454,+0.990
1458390000,+3.50,+18.419, +8.432,+0.989
1458390900,+3.50,+18.453, +8.405,+0.988
1458391800,+3.50,+18.461, +8.419,+0.990
1458392700,+3.50,+18.470, +8.402,+0.989
1458393600,+3.50,+18.453, +8.402,+0.989
1458394500,+3.50,+18.470, +8.391,+0.990
1458395400,+3.50,+18.478, +8.388,+0.991
1458396300,+3.50,+18.486, +8.355,+0.989
1458397200,+3.50,+18.503, +8.338,+0.990
1458398100,+3.50,+18.545, +8.314,+0.989
1458399000,+3.50,+18.596, +8.288,+0.989
1458399900,+3.50,+18.646, +8.255,+0.990
1458400800,+3.50,+18.688, +8.219,+0.988
1458401700,+3.50,+18.747, +8.202,+0.989
1458402600,+3.50,+18.781, +8.172,+0.990
1458403500,+3.50,+18.798, +8.151,+0.990
1458404400,+3.50,+18.772, +8.119,+0.989
1458405300,+3.50,+18.789, +8.109,+0.990
1458406200,+3.50,+18.798, +8.065,+0.989
1458407100,+3.50,+18.764, +8.050,+0.989
1458408000,+3.50,+18.756, +8.046,+0.990
1458408900,+3.50,+18.756, +8.024,+0.991
1458409800,+3.50,+18.747, +7.952,+0.989
1458410700,+3.50,+18.764, +7.890,+0.988
1458411600,+3.50,+18.756, +7.825,+0.990
1458412500,+3.50,+18.714, +7.765,+0.990
1458413400,+3.50,+18.714, +7.754,+0.990
1458414300,+3.50,+18.722, +7.691,+0.989
1458327900,+3.50,+19.419, +8.038,+0.990
1458328800,+3.50,+19.411, +8.054,+0.990
1458329700,+3.50,+19.402, +8.046,+0.989
1458330600,+3.50,+19.394, +8.079,+0.991
1458331500,+3.50,+19.427, +8.072,+0.990
1458332400,+3.51,+19.335, +8.103,+0.990
1458333300,+3.50,+19.318, +8.102,+0.990
1458334200,+3.50,+19.318, +8.106,+0.990
1458335100,+3.50,+19.318, +8.112,+0.990
1458336000,+3.51,+19.318, +8.117,+0.990
1458336900,+3.50,+19.234, +8.157,+0.990
1458337800,+3.50,+19.260, +8.130,+0.989
1458338700,+3.50,+19.285, +8.135,+0.989
1458339600,+3.50,+19.218, +8.172,+0.990
1458340500,+3.50,+19.142, +8.185,+0.989
1458341400,+3.50,+19.108, +8.193,+0.989
1458342300,+3.50,+19.075, +8.210,+0.991
1458343200,+3.50,+19.008, +8.203,+0.989
1458344100,+3.50,+18.966, +8.250,+0.991
1458345000,+3.50,+18.856, +8.247,+0.990
1458345900,+3.50,+18.823, +8.263,+0.990
1458346800,+3.50,+18.764, +8.267,+0.990
1458347700,+3.50,+18.697, +8.284,+0.990
1458348600,+3.50,+18.621, +8.283,+0.988
1458349500,+3.50,+18.587, +8.317,+0.991
1458350400,+3.50,+18.520, +8.296,+0.989
1458351300,+3.50,+18.470, +8.304,+0.990
1458352200,+3.50,+18.470, +8.320,+0.990
1458353100,+3.50,+18.436, +8.305,+0.989
1458354000,+3.50,+18.394, +8.316,+0.989
1458354900,+3.50,+18.411, +8.314,+0.988
1458355800,+3.50,+18.402, +8.356,+0.990
1458356700,+3.50,+18.402, +8.337,+0.990
1458357600,+3.50,+18.385, +8.351,+0.989
1458358500,+3.50,+18.385, +8.357,+0.990
1458359400,+3.50,+18.402, +8.375,+0.990
1458360300,+3.50,+18.377, +8.373,+0.989
1458361200,+3.50,+18.360, +8.373,+0.990
1458362100,+3.50,+18.385, +8.382,+0.989
1458363000,+3.50,+18.385, +8.392,+0.989
1458363900,+3.50,+18.419, +8.397,+0.990
1458364800,+3.50,+18.402, +8.420,+0.990
1458365700,+3.50,+18.402, +8.393,+0.989
1458366600,+3.50,+18.402, +8.402,+0.990
1458367500,+3.50,+18.411, +8.415,+0.990
1458368400,+3.50,+18.419, +8.421,+0.989
1458369300,+3.50,+18.436, +8.422,+0.989
1458370200,+3.50,+18.385, +8.421,+0.990
1458371100,+3.50,+18.411, +8.399,+0.988
1458372000,+3.50,+18.411, +8.441,+0.990
1458372900,+3.50,+18.427, +8.434,+0.989
1458373800,+3.50,+18.436, +8.447,+0.990
1458374700,+3.50,+18.402, +8.431,+0.989
1458375600,+3.50,+18.411, +8.448,+0.990
1458376500,+3.50,+18.411, +8.447,+0.990
1458377400,+3.50,+18.444, +8.444,+0.989
1458378300,+3.50,+18.419, +8.444,+0.990
1458379200,+3.50,+18.427, +8.437,+0.990
1458380100,+3.50,+18.419, +8.442,+0.989
1458381000,+3.50,+18.419, +8.458,+0.989
1458381900,+3.50,+18.444, +8.449,+0.989
1458382800,+3.50,+18.427, +8.441,+0.989
1458383700,+3.50,+18.453, +8.439,+0.989
1458384600,+3.50,+18.444, +8.441,+0.989
1458385500,+3.50,+18.453, +8.440,+0.989
1458386400,+3.50,+18.427, +8.451,+0.990
1458387300,+3.50,+18.444, +8.418,+0.988
1458388200,+3.50,+18.427, +8.435,+0.989
1458389100,+3.50,+18.461, +8.454,+0.990
1458390000,+3.50,+18.419, +8.432,+0.989
1458390900,+3.50,+18.453, +8.405,+0.988
1458391800,+3.50,+18.461, +8.419,+0.990
1458392700,+3.50,+18.470, +8.402,+0.989
1458393600,+3.50,+18.453, +8.402,+0.989
1458394500,+3.50,+18.470, +8.391,+0.990
1458395400,+3.50,+18.478, +8.388,+0.991
1458396300,+3.50,+18.486, +8.355,+0.989
1458397200,+3.50,+18.503, +8.338,+0.990
1458398100,+3.50,+18.545, +8.314,+0.989
1458399000,+3.50,+18.596, +8.288,+0.989
1458399900,+3.50,+18.646, +8.255,+0.990
1458400800,+3.50,+18.688, +8.219,+0.988
1458401700,+3.50,+18.747, +8.202,+0.989
1458402600,+3.50,+18.781, +8.172,+0.990
1458403500,+3.50,+18.798, +8.151,+0.990
1458404400,+3.50,+18.772, +8.119,+0.989
1458405300,+3.50,+18.789, +8.109,+0.990
1458406200,+3.50,+18.798, +8.065,+0.989
1458407100,+3.50,+18.764, +8.050,+0.989
1458408000,+3.50,+18.756, +8.046,+0.990
1458408900,+3.50,+18.756, +8.024,+0.991
1458409800,+3.50,+18.747, +7.952,+0.989
1458410700,+3.50,+18.764, +7.890,+0.988
1458411600,+3.50,+18.756, +7.825,+0.990
1458412500,+3.50,+18.714, +7.765,+0.990
1458413400,+3.50,+18.714, +7.754,+0.990
1458414300,+3.50,+18.722, +7.691,+0.989
